Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content,
DAWN.COM,https://www.dawn.com/news/1712816,Russia annexes four Ukraine regions amid warnings from West ...,"01-Oct-2022 ... ... Ukraine region of Zaporizhzhia, regional governor Oleksandr Starukh wrote on Telegram. Published in Dawn, October 1st, 2022. Russia Ukraine War.",01-Oct-2022,2024-10-15 00:02:56.974775,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1855015,As Modi tries to disown Nehru - Pakistan - DAWN.COM,"27-Aug-2024 ... Prime Minister Narendra Modi visits Ukraine amid the devastating Russia-Ukraine war. The world has expectations that India, an assertive and diplomatically ...",27-Aug-2024,2024-10-15 00:02:57.167853,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1859840,"Ukrainian President Zelensky to meet Biden and Harris, plans to see ...","19-Sept-2024 ... “The president and vice president will emphasize their unshakeable commitment to stand with Ukraine until it prevails in this war,” Biden's ...",Unknown,2024-10-15 00:02:57.359526,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1838436,Russia Slams US Policy Over Ukraine War at UNSC | DAWN News ...,07-Jun-2024 ... Russia Slams US Policy Over Ukraine War at UNSC | DAWN News English.,07-Jun-2024,2024-10-15 00:02:57.567829,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1851552,Tens of thousands evacuated from Russia's Kursk region - World ...,"11-Aug-2024 ... “The actions of the Ukrainian army pose a direct threat” to the Kursk plant in western Russia, state news agencies cited its atomic energy ...",11-Aug-2024,2024-10-15 00:02:57.783448,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1719251,Iran admits sending Russia drones before Ukraine war - Newspaper ...,"06-Nov-2022 ... “We supplied Russia with a limited number of drones months before the war in Ukraine,” the official news agency IRNA quoted Amir-Abdollahian as ...",06-Nov-2022,2024-10-15 00:02:58.006959,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1851519,Russia to get Iran missiles for use in Ukraine - World - DAWN.COM,11-Aug-2024 ... ... war in Ukraine. Russian defence ministry representatives are believed to have signed a contract on Dec 13 in Tehran with Iranian officials ...,11-Aug-2024,2024-10-15 00:02:58.228985,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1857638,UK and US spy chiefs warn of threat to world order - World - DAWN ...,"08-Sept-2024 ... ... war of aggression against Ukraine,” they said. “Staying the course (in Ukraine) is more vital than ever. Putin will not succeed in ...",Unknown,2024-10-15 00:02:58.450756,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1776567,'Baseless and fabricated': FO rejects report on Pakistani arms sale to ...,18-Sept-2023 ... ... Ukraine in its war with Russia. Reports claiming that Pakistan was providing ammunition to Ukraine regularly surfaced in the media since the ...,Unknown,2024-10-15 00:02:58.671621,Ukraine War,-,Ukraine,-,
DAWN.COM,https://www.dawn.com/news/1739965,"Blinken, Lavrov speak amid war of words over Ukraine at G20 meet ...","02-Mar-2023 ... The Russian foreign ministry said Lavrov and Blinken spoke “on the move” but did not hold negotiations or a meeting, Russian news agencies ...",02-Mar-2023,2024-10-15 00:02:58.885375,Ukraine War,-,Ukraine,-,
